/* Noise measurement performed with PAQS - v2.8.4
/* Acquired at 15:6:41 on 17.2.2023
/* Frequency [Hz]	 Spectral power density [V/sqrt(Hz)]
59366.2	0.00010052
59413.9	0.000100316
59461.6	9.88607e-005
59509.3	0.000100999
59557	9.39252e-005
59604.6	9.57023e-005
59652.3	0.000103119
59700	9.68598e-005
59747.7	9.64081e-005
59795.4	9.83719e-005
59843.1	9.46037e-005
59890.7	9.92638e-005
59938.4	0.000100255
59986.1	9.7195e-005
60033.8	9.45112e-005
60081.5	0.00010044
60129.2	9.95475e-005
60176.9	9.74169e-005
60224.5	9.96542e-005
60272.2	9.46356e-005
60319.9	0.000102373
60367.6	9.85372e-005
60415.3	9.55758e-005
60463	9.92605e-005
60510.6	9.876e-005
60558.3	0.000101509
60606	9.29751e-005
60653.7	0.000100388
60701.4	0.000100136
60749.1	9.90521e-005
60796.7	9.88894e-005
60844.4	9.73411e-005
60892.1	0.000102616
60939.8	0.000101772
60987.5	9.31992e-005
61035.2	9.7845e-005
61082.8	9.50812e-005
61130.5	9.71655e-005
61178.2	9.48479e-005
61225.9	9.65518e-005
61273.6	9.95587e-005
61321.3	9.31399e-005
61368.9	9.38209e-005
61416.6	9.74261e-005
61464.3	9.93294e-005
61512	9.86325e-005
61559.7	9.38703e-005
61607.4	9.53204e-005
61655	9.64161e-005
61702.7	9.76189e-005
61750.4	9.56398e-005
61798.1	9.79033e-005
61845.8	9.74552e-005
61893.5	9.63732e-005
61941.1	9.70762e-005
61988.8	9.5315e-005
62036.5	9.90038e-005
62084.2	9.76952e-005
62131.9	9.77006e-005
62179.6	9.70915e-005
62227.3	9.82512e-005
62274.9	9.21118e-005
62322.6	9.83272e-005
62370.3	9.74522e-005
62418	9.80018e-005
62465.7	9.48699e-005
62513.4	9.69676e-005
62561	9.63243e-005
62608.7	9.4271e-005
62656.4	9.30383e-005
62704.1	9.28669e-005
62751.8	9.55086e-005
62799.5	9.2217e-005
62847.1	9.72414e-005
62894.8	9.24873e-005
62942.5	0.000101422
62990.2	9.42233e-005
63037.9	9.42122e-005
63085.6	9.48374e-005
63133.2	9.52066e-005
63180.9	9.66122e-005
63228.6	9.73432e-005
63276.3	9.82685e-005
63324	9.51904e-005
63371.7	9.159e-005
63419.3	9.74481e-005
63467	9.53396e-005
63514.7	9.43509e-005
63562.4	9.44299e-005
63610.1	9.81271e-005
63657.8	9.54146e-005
63705.4	9.17791e-005
63753.1	9.10163e-005
63800.8	9.53393e-005
63848.5	9.40547e-005
63896.2	9.33773e-005
63943.9	9.33995e-005
63991.5	9.5491e-005
64039.2	9.20343e-005
64086.9	9.12526e-005
64134.6	9.41441e-005
64182.3	9.52792e-005
64230	9.593e-005
64277.6	9.6473e-005
64325.3	9.39748e-005
64373	9.20264e-005
64420.7	9.34592e-005
64468.4	9.40838e-005
64516.1	9.60676e-005
64563.8	9.2662e-005
64611.4	9.14955e-005
64659.1	9.33553e-005
64706.8	9.49927e-005
64754.5	9.39586e-005
64802.2	9.42165e-005
64849.9	9.29647e-005
64897.5	9.14633e-005
64945.2	9.40895e-005
64992.9	9.19483e-005
65040.6	9.63226e-005
65088.3	8.77879e-005
65136	9.03579e-005
65183.6	9.24139e-005
65231.3	9.34785e-005
65279	9.13563e-005
65326.7	9.48487e-005
65374.4	9.33756e-005
65422.1	9.45321e-005
65469.7	9.09001e-005
65517.4	9.31155e-005
65565.1	9.30257e-005
65612.8	9.12238e-005
65660.5	9.33878e-005
65708.2	9.324e-005
65755.8	9.46095e-005
65803.5	9.21256e-005
65851.2	8.93344e-005
65898.9	9.2048e-005
65946.6	9.18239e-005
65994.3	9.57435e-005
66041.9	9.28963e-005
66089.6	9.09288e-005
66137.3	9.16236e-005
66185	9.18315e-005
66232.7	9.49155e-005
66280.4	8.79979e-005
66328	9.48012e-005
66375.7	9.3649e-005
66423.4	9.23832e-005
66471.1	9.12219e-005
66518.8	9.09938e-005
66566.5	9.18797e-005
66614.1	8.72199e-005
66661.8	9.30924e-005
66709.5	9.11172e-005
66757.2	8.98525e-005
66804.9	8.89927e-005
66852.6	9.20752e-005
66900.3	9.00318e-005
66947.9	9.06925e-005
66995.6	9.4179e-005
67043.3	9.06898e-005
67091	8.88259e-005
67138.7	8.92621e-005
67186.4	9.42229e-005
67234	9.19725e-005
67281.7	9.33238e-005
67329.4	8.80754e-005
67377.1	9.14359e-005
67424.8	8.87041e-005
67472.5	8.96151e-005
67520.1	9.20764e-005
67567.8	9.0052e-005
67615.5	8.89078e-005
67663.2	8.99042e-005
67710.9	9.07716e-005
67758.6	9.07688e-005
67806.2	8.89564e-005
67853.9	8.93524e-005
67901.6	8.80033e-005
67949.3	8.91103e-005
67997	9.21163e-005
68044.7	8.86741e-005
68092.3	9.36017e-005
68140	9.35313e-005
68187.7	9.24566e-005
68235.4	9.23194e-005
68283.1	8.88826e-005
68330.8	9.55683e-005
68378.4	8.93078e-005
68426.1	8.87706e-005
68473.8	8.66463e-005
68521.5	8.91974e-005
68569.2	8.65486e-005
68616.9	9.0843e-005
68664.6	8.81423e-005
68712.2	9.38291e-005
68759.9	8.91684e-005
68807.6	8.66204e-005
68855.3	8.80832e-005
68903	8.77248e-005
68950.7	9.24304e-005
68998.3	9.16214e-005
69046	8.79555e-005
69093.7	8.62273e-005
69141.4	8.93289e-005
69189.1	9.02673e-005
69236.8	8.84891e-005
69284.4	8.59596e-005
69332.1	9.12274e-005
69379.8	8.71954e-005
69427.5	8.70862e-005
69475.2	8.91294e-005
69522.9	8.5999e-005
69570.5	9.36e-005
69618.2	8.85637e-005
69665.9	9.05905e-005
69713.6	8.63275e-005
69761.3	8.89761e-005
69809	8.9155e-005
69856.6	8.92741e-005
69904.3	9.0712e-005
69952	8.73745e-005
69999.7	8.73344e-005
70047.4	8.69641e-005
70095.1	8.67331e-005
70142.8	8.60566e-005
70190.4	9.22795e-005
70238.1	8.84719e-005
70285.8	8.70496e-005
70333.5	8.74175e-005
70381.2	8.25332e-005
70428.9	9.08526e-005
70476.5	9.14499e-005
70524.2	8.32962e-005
70571.9	8.74015e-005
70619.6	9.02827e-005
70667.3	8.65466e-005
70715	8.90398e-005
70762.6	8.89288e-005
70810.3	8.59617e-005
70858	8.64139e-005
70905.7	8.87262e-005
70953.4	8.7648e-005
71001.1	9.17967e-005
71048.7	8.84748e-005
71096.4	8.75867e-005
71144.1	8.82046e-005
71191.8	8.74797e-005
71239.5	8.62777e-005
71287.2	9.04461e-005
71334.8	8.5221e-005
71382.5	8.77698e-005
71430.2	8.60794e-005
71477.9	8.64661e-005
71525.6	8.94039e-005
71573.3	8.78897e-005
71620.9	8.75601e-005
71668.6	8.57913e-005
71716.3	8.76137e-005
71764	8.47143e-005
71811.7	8.77464e-005
71859.4	8.61892e-005
71907	9.11025e-005
71954.7	8.67125e-005
72002.4	8.60711e-005
72050.1	8.69792e-005
72097.8	8.76788e-005
72145.5	8.87625e-005
72193.1	8.62684e-005
72240.8	8.29365e-005
72288.5	8.27297e-005
72336.2	8.52512e-005
72383.9	8.78228e-005
72431.6	8.63632e-005
72479.3	8.5995e-005
72526.9	8.81988e-005
72574.6	8.44754e-005
72622.3	8.88232e-005
72670	8.63621e-005
72717.7	8.67871e-005
72765.4	8.19782e-005
72813	8.80868e-005
72860.7	8.53455e-005
72908.4	8.82479e-005
72956.1	8.83126e-005
73003.8	8.35594e-005
73051.5	8.52459e-005
73099.1	8.58357e-005
73146.8	8.47245e-005
73194.5	8.63615e-005
73242.2	8.4885e-005
73289.9	8.31177e-005
73337.6	8.43857e-005
73385.2	8.34442e-005
73432.9	8.48906e-005
73480.6	8.4775e-005
73528.3	8.7046e-005
73576	8.53861e-005
73623.7	8.57751e-005
73671.3	8.64552e-005
73719	8.33376e-005
73766.7	8.69345e-005
73814.4	8.36235e-005
73862.1	8.39043e-005
73909.8	8.34323e-005
73957.4	8.51928e-005
74005.1	8.67763e-005
74052.8	8.63201e-005
74100.5	8.27543e-005
74148.2	8.00622e-005
74195.9	8.5599e-005
74243.5	8.50166e-005
74291.2	8.30357e-005
74338.9	8.18689e-005
74386.6	8.44522e-005
74434.3	8.50033e-005
74482	8.25325e-005
74529.6	7.87457e-005
74577.3	8.20861e-005
74625	7.98593e-005
74672.7	8.85798e-005
74720.4	8.36701e-005
74768.1	8.09043e-005
74815.8	8.30552e-005
74863.4	8.09018e-005
74911.1	8.4334e-005
74958.8	8.23876e-005
75006.5	8.61185e-005
75054.2	8.66137e-005
75101.9	8.31367e-005
75149.5	8.467e-005
75197.2	8.38895e-005
75244.9	8.52497e-005
75292.6	8.25625e-005
75340.3	8.55611e-005
75388	8.17807e-005
75435.6	8.35886e-005
75483.3	8.42923e-005
75531	8.30571e-005
75578.7	8.33744e-005
75626.4	8.32356e-005
75674.1	8.24933e-005
75721.7	8.39406e-005
75769.4	8.41051e-005
75817.1	8.62371e-005
75864.8	8.14899e-005
75912.5	8.3054e-005
75960.2	8.48133e-005
76007.8	8.42861e-005
76055.5	8.51096e-005
76103.2	8.61356e-005
76150.9	8.43049e-005
76198.6	8.41171e-005
76246.3	8.19622e-005
76293.9	8.2752e-005
76341.6	8.33179e-005
76389.3	8.04807e-005
76437	8.40795e-005
76484.7	8.24198e-005
76532.4	8.46679e-005
76580	8.26868e-005
76627.7	8.01156e-005
76675.4	8.33235e-005
76723.1	8.17769e-005
76770.8	7.9643e-005
76818.5	8.03897e-005
76866.1	8.58638e-005
76913.8	7.94144e-005
76961.5	8.12856e-005
77009.2	8.27477e-005
77056.9	8.3532e-005
77104.6	8.16958e-005
77152.3	8.31537e-005
77199.9	7.98338e-005
77247.6	8.40552e-005
77295.3	8.12463e-005
77343	8.1204e-005
77390.7	8.43751e-005
77438.4	8.28355e-005
77486	7.95411e-005
77533.7	8.31209e-005
77581.4	8.13203e-005
77629.1	8.34205e-005
77676.8	8.23829e-005
77724.5	7.99821e-005
77772.1	8.32592e-005
77819.8	8.40093e-005
77867.5	8.00971e-005
77915.2	8.05658e-005
77962.9	8.34855e-005
78010.6	8.30327e-005
78058.2	8.31062e-005
78105.9	8.16391e-005
78153.6	7.62658e-005
78201.3	8.40932e-005
78249	8.28896e-005
78296.7	8.48193e-005
78344.3	7.82551e-005
78392	8.21743e-005
78439.7	8.29505e-005
78487.4	7.90751e-005
78535.1	7.98869e-005
78582.8	7.73884e-005
78630.4	8.1294e-005
78678.1	7.79582e-005
78725.8	8.11953e-005
78773.5	8.02316e-005
78821.2	8.06059e-005
78868.9	7.78277e-005
78916.5	8.26304e-005
78964.2	7.82255e-005
79011.9	7.91766e-005
79059.6	8.22738e-005
79107.3	8.30646e-005
79155	7.80319e-005
79202.7	8.20182e-005
79250.3	8.06467e-005
79298	8.09194e-005
79345.7	8.1857e-005
79393.4	7.90618e-005
79441.1	8.21525e-005
79488.8	7.88231e-005
79536.4	8.10134e-005
79584.1	8.03388e-005
79631.8	7.95153e-005
79679.5	8.15396e-005
79727.2	7.96411e-005
79774.9	7.85561e-005
79822.5	8.32967e-005
79870.2	8.25281e-005
79917.9	8.06535e-005
79965.6	7.69971e-005
80013.3	8.09502e-005
80061	8.38248e-005
80108.6	7.95568e-005
80156.3	8.06104e-005
80204	7.985e-005
80251.7	8.16216e-005
80299.4	7.80641e-005
80347.1	8.10204e-005
80394.7	7.77937e-005
80442.4	7.72939e-005
80490.1	8.01076e-005
80537.8	8.05292e-005
80585.5	7.99927e-005
80633.2	8.06628e-005
80680.9	7.8691e-005
80728.5	8.08252e-005
80776.2	8.10001e-005
80823.9	8.01266e-005
80871.6	7.92217e-005
80919.3	8.00888e-005
80967	8.17144e-005
81014.6	7.87928e-005
81062.3	7.77786e-005
81110	7.79701e-005
81157.7	8.05339e-005
81205.4	7.96789e-005
81253.1	8.01109e-005
81300.7	7.82822e-005
81348.4	7.72533e-005
81396.1	7.76802e-005
81443.8	7.77479e-005
81491.5	8.05284e-005
81539.2	7.79559e-005
81586.8	8.2397e-005
81634.5	7.82691e-005
81682.2	7.67958e-005
81729.9	8.0818e-005
81777.6	7.60236e-005
81825.3	7.77482e-005
81872.9	7.69737e-005
81920.6	7.99485e-005
81968.3	7.72812e-005
82016	7.93579e-005
82063.7	7.89043e-005
82111.4	7.8091e-005
82159	7.7073e-005
82206.7	7.69105e-005
82254.4	8.19442e-005
82302.1	7.52568e-005
82349.8	7.91869e-005
82397.5	7.63757e-005
82445.1	7.80651e-005
82492.8	8.19878e-005
82540.5	7.86192e-005
82588.2	7.99517e-005
82635.9	7.94043e-005
82683.6	7.98445e-005
82731.3	7.51104e-005
82778.9	7.99498e-005
82826.6	7.642e-005
82874.3	7.74851e-005
82922	7.49401e-005
82969.7	7.89341e-005
83017.4	7.64037e-005
83065	8.25752e-005
83112.7	7.83757e-005
83160.4	7.54803e-005
83208.1	7.69842e-005
83255.8	7.81678e-005
83303.5	7.7092e-005
83351.1	7.80409e-005
83398.8	8.09532e-005
83446.5	7.76602e-005
83494.2	7.71706e-005
83541.9	7.83492e-005
83589.6	7.72586e-005
83637.2	8.08266e-005
83684.9	7.49576e-005
83732.6	7.76527e-005
83780.3	7.68674e-005
83828	7.80211e-005
83875.7	8.05192e-005
83923.3	7.72185e-005
83971	7.54646e-005
84018.7	7.74374e-005
84066.4	7.6933e-005
84114.1	7.54934e-005
84161.8	7.47305e-005
84209.4	8.14699e-005
84257.1	7.9218e-005
84304.8	7.8618e-005
84352.5	7.88417e-005
84400.2	7.80658e-005
84447.9	8.01651e-005
84495.5	7.48765e-005
84543.2	7.75222e-005
84590.9	7.52986e-005
84638.6	7.79394e-005
84686.3	7.94983e-005
84734	7.33609e-005
84781.6	7.76669e-005
84829.3	7.69708e-005
84877	7.4314e-005
84924.7	7.31578e-005
84972.4	7.54824e-005
85020.1	7.34375e-005
85067.8	7.65318e-005
85115.4	7.88701e-005
85163.1	7.4418e-005
85210.8	7.71817e-005
85258.5	7.64421e-005
85306.2	7.38495e-005
85353.9	7.68759e-005
85401.5	7.55866e-005
85449.2	7.46876e-005
85496.9	7.56023e-005
85544.6	7.70554e-005
85592.3	7.6243e-005
85640	7.55633e-005
85687.6	7.56735e-005
85735.3	7.71011e-005
85783	7.71858e-005
85830.7	7.62854e-005
85878.4	7.52111e-005
85926.1	7.25044e-005
85973.7	7.40638e-005
86021.4	7.53927e-005
86069.1	7.57818e-005
86116.8	7.73416e-005
86164.5	7.73212e-005
86212.2	7.85346e-005
86259.8	7.38699e-005
86307.5	7.48081e-005
86355.2	7.54954e-005
86402.9	7.6159e-005
86450.6	7.79791e-005
86498.3	7.68443e-005
86545.9	7.50608e-005
86593.6	7.62854e-005
86641.3	7.73199e-005
86689	7.51868e-005
86736.7	7.36203e-005
86784.4	7.45422e-005
86832	7.41368e-005
86879.7	7.60536e-005
86927.4	7.50915e-005
86975.1	7.46993e-005
87022.8	7.73104e-005
87070.5	7.58965e-005
87118.1	7.72529e-005
87165.8	7.47864e-005
87213.5	7.52899e-005
87261.2	7.23638e-005
87308.9	7.46994e-005
87356.6	7.74958e-005
87404.3	7.43698e-005
87451.9	7.18259e-005
87499.6	7.49696e-005
87547.3	7.4207e-005
87595	7.04964e-005
87642.7	7.67749e-005
87690.4	7.54049e-005
87738	7.50293e-005
87785.7	7.43523e-005
87833.4	7.618e-005
87881.1	7.34942e-005
87928.8	7.4835e-005
87976.5	7.27696e-005
88024.1	7.71006e-005
88071.8	7.48916e-005
88119.5	7.51687e-005
88167.2	7.2963e-005
88214.9	7.0859e-005
88262.6	7.6165e-005
88310.2	7.46432e-005
88357.9	7.5737e-005
88405.6	7.32713e-005
88453.3	7.33563e-005
88501	7.29929e-005
88548.7	7.61517e-005
88596.3	7.60382e-005
88644	7.50004e-005
88691.7	7.57336e-005
88739.4	7.20444e-005
88787.1	7.53976e-005
88834.8	7.60789e-005
88882.4	7.54621e-005
88930.1	7.46771e-005
88977.8	7.51074e-005
89025.5	7.28434e-005
89073.2	7.27337e-005
89120.9	7.38441e-005
89168.5	7.35575e-005
89216.2	7.38341e-005
89263.9	7.24555e-005
89311.6	7.5393e-005
89359.3	7.3506e-005
89407	7.29164e-005
89454.6	7.3054e-005
89502.3	7.27716e-005
89550	7.56897e-005
89597.7	7.00551e-005
89645.4	6.82112e-005
89693.1	7.27512e-005
89740.8	7.29626e-005
89788.4	7.20833e-005
89836.1	7.0783e-005
89883.8	7.3087e-005
89931.5	7.24678e-005
89979.2	7.45813e-005
90026.9	7.11995e-005
90074.5	7.50432e-005
90122.2	7.4147e-005
90169.9	7.38899e-005
90217.6	7.32788e-005
90265.3	7.24983e-005
90313	7.32825e-005
90360.6	7.4316e-005
90408.3	7.36017e-005
90456	7.3711e-005
90503.7	7.21687e-005
90551.4	7.14358e-005
90599.1	7.26694e-005
90646.7	7.57758e-005
90694.4	7.29536e-005
90742.1	7.30313e-005
90789.8	7.138e-005
90837.5	7.26206e-005
90885.2	7.37153e-005
90932.8	7.35195e-005
90980.5	7.2046e-005
91028.2	7.31804e-005
91075.9	7.40857e-005
91123.6	7.21545e-005
91171.3	7.18802e-005
91218.9	7.48643e-005
91266.6	7.64639e-005
91314.3	7.22501e-005
91362	7.48091e-005
91409.7	7.14003e-005
91457.4	7.19372e-005
91505.1	7.00911e-005
91552.7	7.05364e-005
91600.4	7.2136e-005
91648.1	7.56426e-005
91695.8	7.23239e-005
91743.5	7.22354e-005
91791.2	7.08466e-005
91838.8	7.18899e-005
91886.5	7.2918e-005
91934.2	7.43389e-005
91981.9	7.20066e-005
92029.6	6.98955e-005
92077.3	7.21171e-005
92124.9	7.46385e-005
92172.6	7.20822e-005
92220.3	7.10925e-005
92268	7.17703e-005
92315.7	7.30681e-005
92363.4	7.30068e-005
92411	7.21586e-005
92458.7	7.11623e-005
92506.4	7.128e-005
92554.1	7.25446e-005
92601.8	7.02756e-005
92649.5	7.00631e-005
92697.1	7.15562e-005
92744.8	7.23165e-005
92792.5	7.3044e-005
92840.2	7.37078e-005
92887.9	7.19382e-005
92935.6	7.10629e-005
92983.3	7.41311e-005
93030.9	7.02635e-005
93078.6	7.22852e-005
93126.3	6.97835e-005
93174	7.1062e-005
93221.7	6.91895e-005
93269.4	7.0206e-005
93317	7.34421e-005
93364.7	6.90885e-005
93412.4	7.18336e-005
93460.1	7.12561e-005
93507.8	7.01467e-005
93555.5	7.16874e-005
93603.1	7.35494e-005
93650.8	7.17519e-005
93698.5	7.05725e-005
93746.2	6.93887e-005
93793.9	7.09361e-005
93841.6	6.95388e-005
93889.2	6.70926e-005
93936.9	7.28872e-005
93984.6	7.2218e-005
94032.3	6.71777e-005
94080	6.99325e-005
94127.7	7.03642e-005
94175.3	7.05672e-005
94223	6.82261e-005
94270.7	7.37034e-005
94318.4	7.34171e-005
94366.1	7.15771e-005
94413.8	7.09104e-005
94461.4	7.39185e-005
94509.1	6.99365e-005
94556.8	7.06031e-005
94604.5	7.02596e-005
94652.2	7.11472e-005
94699.9	6.98022e-005
94747.5	6.77293e-005
94795.2	7.2502e-005
94842.9	7.15859e-005
94890.6	6.96661e-005
94938.3	6.93042e-005
94986	6.82009e-005
95033.6	6.93226e-005
95081.3	7.07905e-005
95129	6.92211e-005
95176.7	7.26768e-005
95224.4	6.76376e-005
95272.1	6.96823e-005
95319.8	6.80584e-005
95367.4	7.06738e-005
95415.1	6.91363e-005
95462.8	7.23135e-005
95510.5	6.93112e-005
95558.2	6.62497e-005
95605.9	6.89413e-005
95653.5	7.09893e-005
95701.2	6.91531e-005
95748.9	6.92853e-005
95796.6	6.75065e-005
95844.3	7.07741e-005
95892	7.10512e-005
95939.6	6.99629e-005
95987.3	7.1411e-005
96035	7.17798e-005
96082.7	7.00366e-005
96130.4	6.79498e-005
96178.1	6.90496e-005
96225.7	7.19053e-005
96273.4	6.93082e-005
96321.1	6.78486e-005
96368.8	6.81165e-005
96416.5	7.06694e-005
96464.2	7.02571e-005
96511.8	7.07344e-005
96559.5	7.04557e-005
96607.2	6.83466e-005
96654.9	6.88833e-005
96702.6	6.65574e-005
96750.3	7.00743e-005
96797.9	6.52476e-005
96845.6	6.83913e-005
96893.3	6.89724e-005
96941	6.45776e-005
96988.7	6.73154e-005
97036.4	6.95203e-005
97084	6.74617e-005
97131.7	7.10711e-005
97179.4	6.56582e-005
97227.1	6.8117e-005
97274.8	6.9063e-005
97322.5	6.74143e-005
97370.1	6.94894e-005
97417.8	6.81974e-005
97465.5	6.45289e-005
97513.2	7.1925e-005
97560.9	7.08101e-005
97608.6	6.89218e-005
97656.3	7.01095e-005
97703.9	6.94994e-005
97751.6	6.64124e-005
97799.3	7.04168e-005
97847	6.93892e-005
97894.7	6.64884e-005
97942.4	7.08689e-005
97990	6.92617e-005
98037.7	6.86396e-005
98085.4	6.70716e-005
98133.1	7.02125e-005
98180.8	6.91119e-005
98228.5	6.71018e-005
98276.1	6.45509e-005
98323.8	7.0815e-005
98371.5	6.81856e-005
98419.2	6.51077e-005
98466.9	6.84925e-005
98514.6	6.77684e-005
98562.2	6.66328e-005
98609.9	6.77717e-005
98657.6	7.01363e-005
98705.3	6.11596e-005
98753	6.58079e-005
98800.7	6.789e-005
98848.3	6.70707e-005
98896	6.63934e-005
98943.7	6.95464e-005
98991.4	6.63255e-005
99039.1	6.68971e-005
99086.8	6.88367e-005
99134.4	6.77508e-005
99182.1	6.66405e-005
99229.8	6.85746e-005
99277.5	6.66836e-005
99325.2	6.68348e-005
99372.9	6.76821e-005
99420.5	6.52952e-005
99468.2	6.65466e-005
99515.9	6.66083e-005
99563.6	6.75944e-005
99611.3	6.97838e-005
99659	6.68554e-005
99706.6	6.53419e-005
99754.3	6.99882e-005
99802	6.48888e-005
99849.7	6.84679e-005
99897.4	6.76329e-005
99945.1	6.55613e-005
99992.8	6.7259e-005
100040	6.92829e-005
100088	6.70589e-005
100136	6.78662e-005
100183	6.58839e-005
100231	6.60852e-005
100279	6.3849e-005
100327	6.54716e-005
100374	6.84868e-005
100422	6.68992e-005
100470	6.6956e-005
100517	6.48279e-005
100565	6.68976e-005
100613	6.46526e-005
100660	6.53926e-005
100708	6.8224e-005
100756	6.58477e-005
100803	6.4724e-005
100851	6.79678e-005
100899	6.55368e-005
100946	6.58123e-005
100994	6.7786e-005
101042	6.67191e-005
101089	6.79755e-005
101137	6.56885e-005
101185	6.69982e-005
101233	6.74782e-005
101280	6.48457e-005
101328	6.76036e-005
101376	6.70814e-005
101423	6.52731e-005
101471	6.73204e-005
101519	6.31594e-005
101566	7.08093e-005
101614	6.79283e-005
101662	6.51853e-005
101709	6.76944e-005
101757	6.76169e-005
101805	6.80066e-005
101852	6.67058e-005
101900	6.58988e-005
101948	6.65283e-005
101995	6.46543e-005
102043	6.53506e-005
102091	6.49736e-005
102139	6.52909e-005
102186	6.63136e-005
102234	6.49274e-005
102282	6.56489e-005
102329	6.38999e-005
102377	6.38632e-005
102425	6.43197e-005
102472	6.51303e-005
102520	6.53095e-005
102568	6.58139e-005
102615	6.54901e-005
102663	6.8536e-005
102711	6.32958e-005
102758	6.34189e-005
102806	6.71983e-005
102854	6.7355e-005
102901	6.68929e-005
102949	6.61776e-005
102997	6.27904e-005
103045	6.71126e-005
103092	6.34206e-005
103140	6.46788e-005
103188	6.5592e-005
103235	6.49895e-005
103283	6.62375e-005
103331	6.48648e-005
103378	6.40367e-005
103426	6.61373e-005
103474	6.4172e-005
103521	6.75825e-005
103569	6.43722e-005
103617	6.55999e-005
103664	6.31112e-005
103712	6.67305e-005
103760	6.76391e-005
103807	6.54708e-005
103855	6.3767e-005
103903	6.30853e-005
103951	6.27764e-005
103998	6.42003e-005
104046	6.45326e-005
104094	6.77135e-005
104141	6.3303e-005
104189	6.511e-005
104237	6.37137e-005
104284	6.83742e-005
104332	6.65099e-005
104380	6.16086e-005
104427	6.24242e-005
104475	6.54399e-005
104523	6.29455e-005
104570	6.61451e-005
104618	6.55156e-005
104666	6.31661e-005
104713	6.71414e-005
104761	6.17444e-005
104809	6.61204e-005
104856	6.6052e-005
104904	6.48026e-005
104952	6.47923e-005
105000	6.41024e-005
105047	6.65728e-005
105095	6.24855e-005
105143	6.41556e-005
105190	6.72939e-005
105238	6.38642e-005
105286	6.38683e-005
105333	6.42421e-005
105381	6.17483e-005
105429	6.39509e-005
105476	6.44897e-005
105524	6.50377e-005
105572	6.17571e-005
105619	6.61926e-005
105667	6.4672e-005
105715	6.52718e-005
105762	6.4405e-005
105810	6.36497e-005
105858	6.54116e-005
105906	6.43361e-005
105953	6.32826e-005
106001	6.50633e-005
106049	6.15683e-005
106096	6.3288e-005
106144	6.47815e-005
106192	6.59245e-005
106239	6.23599e-005
106287	6.17885e-005
106335	6.4268e-005
106382	6.24263e-005
106430	6.37946e-005
106478	6.10976e-005
106525	6.35291e-005
106573	6.19052e-005
106621	6.36202e-005
106668	6.38982e-005
106716	6.05549e-005
106764	6.48863e-005
106812	6.27056e-005
106859	6.23575e-005
106907	6.42387e-005
106955	6.34501e-005
107002	6.25523e-005
107050	6.45811e-005
107098	6.4138e-005
107145	6.17527e-005
107193	6.31228e-005
107241	6.35954e-005
107288	6.20032e-005
107336	6.23987e-005
107384	6.11325e-005
107431	6.32709e-005
107479	6.43847e-005
107527	6.34484e-005
107574	6.30467e-005
107622	6.44224e-005
107670	6.19538e-005
107718	5.90913e-005
107765	6.16439e-005
107813	6.45741e-005
107861	6.27486e-005
107908	6.35898e-005
107956	6.53268e-005
108004	6.02744e-005
108051	6.2888e-005
108099	6.32866e-005
108147	6.33737e-005
108194	6.26003e-005
108242	6.13994e-005
108290	6.33493e-005
108337	6.44193e-005
108385	6.24932e-005
108433	6.22293e-005
108480	6.05264e-005
108528	6.39875e-005
108576	6.11312e-005
108624	6.10562e-005
108671	5.94924e-005
108719	6.17147e-005
108767	6.28242e-005
108814	6.29968e-005
108862	6.32843e-005
108910	6.12623e-005
108957	6.0068e-005
109005	6.0815e-005
109053	6.22198e-005
109100	6.20017e-005
109148	6.24426e-005
109196	6.46046e-005
109243	6.16142e-005
109291	6.01252e-005
109339	6.26754e-005
109386	6.2829e-005
109434	6.57433e-005
109482	6.08644e-005
109529	6.23961e-005
109577	5.90655e-005
109625	6.22387e-005
109673	6.32214e-005
109720	6.16733e-005
109768	6.31718e-005
109816	6.23946e-005
109863	6.36326e-005
109911	6.26566e-005
109959	5.94443e-005
110006	6.2935e-005
110054	6.11361e-005
110102	5.96704e-005
110149	6.19881e-005
110197	5.92268e-005
110245	6.27146e-005
110292	6.1773e-005
110340	6.14225e-005
110388	6.05666e-005
110435	6.09238e-005
110483	6.16241e-005
110531	5.87985e-005
110579	6.16402e-005
110626	6.10517e-005
110674	6.3199e-005
110722	6.08423e-005
110769	6.08141e-005
110817	6.05665e-005
110865	6.15433e-005
110912	6.10478e-005
110960	6.12071e-005
111008	6.09527e-005
111055	6.08747e-005
111103	5.91445e-005
111151	6.16331e-005
111198	6.02432e-005
111246	5.96568e-005
111294	6.38757e-005
111341	6.10957e-005
111389	5.98632e-005
111437	6.02564e-005
111485	6.12512e-005
111532	6.11046e-005
111580	6.11474e-005
111628	6.24996e-005
111675	6.5189e-005
111723	6.16117e-005
111771	5.9703e-005
111818	6.19302e-005
111866	5.98725e-005
111914	5.95951e-005
111961	6.1403e-005
112009	6.16506e-005
112057	5.89973e-005
112104	6.05047e-005
112152	6.06478e-005
112200	6.32573e-005
112247	5.94637e-005
112295	5.86156e-005
112343	6.07704e-005
112391	6.25992e-005
112438	6.04385e-005
112486	6.19728e-005
112534	6.11703e-005
112581	6.05135e-005
112629	5.8824e-005
112677	6.21073e-005
112724	6.08568e-005
112772	6.03817e-005
112820	6.13199e-005
112867	6.26085e-005
112915	6.21907e-005
112963	6.07301e-005
113010	5.98623e-005
113058	6.00197e-005
113106	5.9322e-005
113153	6.04647e-005
